"siteID","sampleID","dayOfYear","dateSet","dateSample","dateTimeSet","dateTimeSample","crew","gear","sampleGroup","effort","effortUnits","distanceShocked","useCPUE","useSampleMarkRecap","comments","metadataID","entryFile"
"IV_wholeShoreline","IV_wholeShoreline_20190701_2045_AN_Fishscapes.Angling.20180625",182,"2019-07-01","2019-07-01","7/1/2019 17:05:00","7/1/2019 20:45:00","AS,AMK,CD","AN","2019_fishscapes_survey",3.17,"angler_hours","0","yes","yes","break 1750 to 1820","Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-01_2045.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190715_1420_AN_Fishscapes.Angling.20180625",196,"2019-07-15","2019-07-15","7/15/2019 13:55:00","7/15/2019 14:20:00","AL, CI, ALK","AN","2019_fishscapes_survey",0.42,"angler_hours","0","yes","yes","windy dark clouds and storms coming","Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-15_1420.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190715_1910_AN_Fishscapes.Angling.20180625",196,"2019-07-15","2019-07-15","7/15/2019 18:45:00","7/15/2019 19:10:00","AL, ALK, JC","AN","2019_fishscapes_survey",0.42,"angler_hours","0","yes","yes","was raining but now is not and maybe it will later","Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-15_1910.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190727_1620_AN_Fishscapes.Angling.20180625",208,"2019-07-27","2019-07-27","7/27/2019 13:25:00","7/27/2019 16:20:00","AMK,CD","AN","2019_fishscapes_survey",2.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-27_1620.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190727_2050_AN_Fishscapes.Angling.20180625",208,"2019-07-27","2019-07-27","7/27/2019 16:35:00","7/27/2019 20:50:00","ALK,CD","AN","2019_fishscapes_survey",3.83,"angler_hours","0","yes","yes","Break from 1800 to 1825","Fishscapes.Angling.20180625","fishScapes2019_IV_2019-07-27_2050.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190801_0945_AN_Fishscapes.Angling.20180625",213,"2019-08-01","2019-08-01","8/1/2019 5:35:00","8/1/2019 9:45:00","FF,JC","AN","2019_fishscapes_survey",4.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_IV_2019-08-01_0945.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190801_1157_AN_Fishscapes.Angling.20180625",213,"2019-08-01","2019-08-01","8/1/2019 10:15:00","8/1/2019 11:57:00","FF, CI","AN","2019_fishscapes_survey",1.7,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_IV_2019-08-01_1153.csv"
"IV_wholeShoreline","IV_wholeShoreline_20190806_0930_AN_Fishscapes.Angling.20180625",218,"2019-08-06","2019-08-06","8/6/2019 5:30:00","8/6/2019 9:30:00","CM, AL, CD","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_IV_2019-08-06_0930.csv"
"JS_wholeShoreline","JS_wholeShoreline_20190630_1638_AN_Fishscapes.Angling.20180625",181,"2019-06-30","2019-06-30","6/30/2019 13:55:00","6/30/2019 16:38:00","AMK,CI,CD","AN","2019_fishscapes_survey",2.72,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_JS_2019-06-30_1628.csv"
"JS_wholeShoreline","JS_wholeShoreline_20190630_2025_AN_Fishscapes.Angling.20180625",181,"2019-06-30","2019-06-30","6/30/2019 16:45:00","6/30/2019 20:25:00","CMI,CD,AS","AN","2019_fishscapes_survey",3.67,"angler_hours","0","yes","yes","bass 18 accidental release","Fishscapes.Angling.20180625","fishScapes2019_JS_2019-06-30_2025.csv"
"JS_wholeShoreline","JS_wholeShoreline_20190701_1610_AN_Fishscapes.Angling.20180625",182,"2019-07-01","2019-07-01","7/1/2019 13:30:00","7/1/2019 16:10:00","AL,JP,ALK","AN","2019_fishscapes_survey",0.74,"angler_hours","0","yes","yes","could not fish from 1345 1540","Fishscapes.Angling.20180625","fishScapes2019_JS_2019-07-01_1610.csv"
"JS_wholeShoreline","JS_wholeShoreline_20190701_1800_AN_Fishscapes.Angling.20180625",182,"2019-07-01","2019-07-01","7/1/2019 16:24:00","7/1/2019 18:00:00","AL,JP,AT","AN","2019_fishscapes_survey",1.6,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_JS_2019-07-01_1800.csv"
"JS_wholeShoreline","JS_wholeShoreline_20190701_2050_AN_Fishscapes.Angling.20180625",182,"2019-07-01","2019-07-01","7/1/2019 18:15:00","7/1/2019 20:50:00","ALK,JP,AT","AN","2019_fishscapes_survey",2.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_JS_2019-07-01_2050.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190603_1600_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 14:00:00","6/3/2019 16:00:00","JP","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-03_1600.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190603_1800_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 14:30:00","6/3/2019 18:00:00","AL","AN","2019_fishscapes_survey",3.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-03_1800.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190603_1935_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 16:30:00","6/3/2019 19:35:00","ALK","AN","2019_fishscapes_survey",3.08,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-03_1935.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190603_1955_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 18:20:00","6/3/2019 19:55:00","AT","AN","2019_fishscapes_survey",1.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-03_1955.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190611_0805_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 5:50:00","6/11/2019 8:05:00","CD, AMK","AN","2019_fishscapes_survey",2.25,"angler_hours","0","yes","yes","super foggy","Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-11_0805.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190611_1155_AN_Fishscapes.Angling.20180625",162,"2019-06-11","2019-06-11","6/11/2019 8:20:00","6/11/2019 11:55:00","AS,AT","AN","2019_fishscapes_survey",3.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LE_2019-06-11_1155.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190721_0950_AN_Fishscapes.Angling.20180625",202,"2019-07-21","2019-07-21","7/21/2019 6:00:00","7/21/2019 9:50:00","DS, ALK","AN","2019_fishscapes_survey",3.33,"angler_hours","0","yes","yes","break 800 to 830 canoe ran away alex swam after it water was warm would suggest 10 out of 10 also wild blueberries","Fishscapes.Angling.20180625","fishScapes2019_LE_2019-07-21_0950.csv"
"LE_wholeShoreline","LE_wholeShoreline_20190721_1245_AN_Fishscapes.Angling.20180625",202,"2019-07-21","2019-07-21","7/21/2019 11:50:00","7/21/2019 12:45:00","DS","AN","2019_fishscapes_survey",0.92,"angler_hours","0","yes","yes","fished alone like in my youth wind made paddling difficult but powered on in my relentless pursuit of LMB","Fishscapes.Angling.20180625","fishScapes2019_LE_2019-07-21_1245.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190527_1245_AN_Fishscapes.Angling.20180625",147,"2019-05-27","2019-05-27","5/27/2019 12:15:00","5/27/2019 12:45:00","MS","AN","2019_fishscapes_survey",0.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-05-27_1245.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190527_1246_AN_Fishscapes.Angling.20180625",147,"2019-05-27","2019-05-27","5/27/2019 11:15:00","5/27/2019 12:46:00","FF","AN","2019_fishscapes_survey",1.5,"angler_hours","0","yes","yes","added a minute to end time because two data sheets had same exact file names","Fishscapes.Angling.20180625","fishScapes2019_LL_2019-05-27_1246.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190618_1615_AN_Fishscapes.Angling.20180625",169,"2019-06-18","2019-06-18","6/18/2019 13:55:00","6/18/2019 16:15:00","MS, CI","AN","2019_fishscapes_survey",2.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-18_1615.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190618_1915_AN_Fishscapes.Angling.20180625",169,"2019-06-18","2019-06-18","6/18/2019 16:30:00","6/18/2019 19:15:00","AMK, FF","AN","2019_fishscapes_survey",2.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-18_1915.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190618_2045_AN_Fishscapes.Angling.20180625",169,"2019-06-18","2019-06-18","6/18/2019 19:20:00","6/18/2019 20:45:00","MS, FF","AN","2019_fishscapes_survey",1.42,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-18_2045.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190629_1450_AN_Fishscapes.Angling.20180625",180,"2019-06-29","2019-06-29","6/29/2019 13:30:00","6/29/2019 14:50:00","AT,AL","AN","2019_fishscapes_survey",1.33,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-29_1450.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190629_1650_AN_Fishscapes.Angling.20180625",180,"2019-06-29","2019-06-29","6/29/2019 15:02:00","6/29/2019 16:50:00","ALK, AT","AN","2019_fishscapes_survey",1.63,"angler_hours","0","yes","yes","Break from 1536 to 1546","Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-29_1650.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190629_1750_AN_Fishscapes.Angling.20180625",180,"2019-06-29","2019-06-29","6/29/2019 16:50:00","6/29/2019 17:50:00","ALK, AT","AN","2019_fishscapes_survey",0.78,"angler_hours","0","yes","yes","Break from 1712 to 1725","Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-29_1750.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190629_2030_AN_Fishscapes.Angling.20180625",180,"2019-06-29","2019-06-29","6/29/2019 18:05:00","6/29/2019 20:30:00","ALK, AL","AN","2019_fishscapes_survey",2.42,"angler_hours","0","yes","yes","Alex lost a bass","Fishscapes.Angling.20180625","fishScapes2019_LL_2019-06-29_2030.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190708_0845_AN_Fishscapes.Angling.20180625",189,"2019-07-08","2019-07-08","7/8/2019 6:10:00","7/8/2019 8:45:00","AS, CD","AN","2019_fishscapes_survey",2.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-07-08_0845.csv"
"LL_wholeShoreline","LL_wholeShoreline_20190708_0955_AN_Fishscapes.Angling.20180625",189,"2019-07-08","2019-07-08","7/8/2019 9:00:00","7/8/2019 9:55:00","CI, ALK","AN","2019_fishscapes_survey",0.92,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LL_2019-07-08_0955.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190603_1600_AN_Fishscapes.Angling.20180625",154,"2019-06-03","2019-06-03","6/3/2019 14:00:00","6/3/2019 16:00:00","AL","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LT_2019-06-03_1600.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190623_0800_AN_Fishscapes.Angling.20180625",174,"2019-06-23","2019-06-23","6/23/2019 5:53:00","6/23/2019 8:00:00","JC,FF,AMK","AN","2019_fishscapes_survey",2.12,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LT_2019-06-23_0800.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190623_0855_AN_Fishscapes.Angling.20180625",174,"2019-06-23","2019-06-23","6/23/2019 8:37:00","6/23/2019 8:55:00","JC,FF","AN","2019_fishscapes_survey",0.3,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LT_2019-06-23_0855.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190623_0950_AN_Fishscapes.Angling.20180625",174,"2019-06-23","2019-06-23","6/23/2019 9:00:00","6/23/2019 9:50:00","JC,FF,AT","AN","2019_fishscapes_survey",0.83,"angler_hours","0","yes","yes","BABY DUCKS","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-06-23_0950.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190623_1149_AN_Fishscapes.Angling.20180625",174,"2019-06-23","2019-06-23","6/23/2019 9:50:00","6/23/2019 11:49:00","JC,FF,AT","AN","2019_fishscapes_survey",1.98,"angler_hours","0","yes","yes","stop 10:15-11:16; 12:15-12:20","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-06-23_1149.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190702_1540_AN_Fishscapes.Angling.20180625",183,"2019-07-02","2019-07-02","7/2/2019 13:45:00","7/2/2019 15:40:00","ALK, AL, JP","AN","2019_fishscapes_survey",1.92,"angler_hours","0","yes","yes","hot","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-02_1540.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190702_1625_AN_Fishscapes.Angling.20180625",183,"2019-07-02","2019-07-02","7/2/2019 15:50:00","7/2/2019 16:25:00","AT,ALK,AL","AN","2019_fishscapes_survey",0.58,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-02_1625.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190702_1740_AN_Fishscapes.Angling.20180625",183,"2019-07-02","2019-07-02","7/2/2019 16:40:00","7/2/2019 17:40:00","AT, ALK, AL","AN","2019_fishscapes_survey",1,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-02_1740.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190702_2045_AN_Fishscapes.Angling.20180625",183,"2019-07-02","2019-07-02","7/2/2019 18:15:00","7/2/2019 20:45:00","ALK, AT, JP","AN","2019_fishscapes_survey",2.08,"angler_hours","0","yes","yes","stopped 1945 to 2010","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-02_2045.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190713_1453_AN_Fishscapes.Angling.20180625",194,"2019-07-13","2019-07-13","7/13/2019 13:50:00","7/13/2019 14:53:00","AL, ALK, JC","AN","2019_fishscapes_survey",1.05,"angler_hours","0","yes","yes","VERY WINDY","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-13_1453.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190713_2030_AN_Fishscapes.Angling.20180625",194,"2019-07-13","2019-07-13","7/13/2019 17:45:00","7/13/2019 20:30:00","JC, AL, ALK","AN","2019_fishscapes_survey",2.5,"angler_hours","0","yes","yes","late start due to high winds and break 1845 to 1900","Fishscapes.Angling.20180625","fishScapes2019_LT_2019-07-13_2030.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190722_2215_BE_FishscapesSurvey.0.5mile.20180606",203,"2019-07-22","2019-07-22","7/22/2019 22:05:00","7/22/2019 22:15:00","AL,FF,CD","BE","2019_fishscapes_survey",0.17,"electrofishing_hours","0.5","yes","yes","bluegill accidental release","FishscapesSurvey.0.5mile.20180606","fishScapes2019_LT_2019-07-22_2215.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190723_0150_BE_FishscapesSurvey.1.5mile.20180607",204,"2019-07-23","2019-07-23","7/23/2019 1:15:00","7/23/2019 1:50:00","AL,FF,CD","BE","2019_fishscapes_survey",0.58,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","fishScapes2019_LT_2019-07-23_0150.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190723_0236_BE_FishscapesSurvey0.5mile.20180606",204,"2019-07-23","2019-07-23","7/23/2019 2:20:00","7/23/2019 2:36:00","AL, CD, FF","BE","2019_fishscapes_survey",0.27,"electrofishing_hours","0.62","yes","yes",NA,"FishscapesSurvey0.5mile.20180606","fishScapes2019_LT_2019-07-23_0236.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190806_2225_BE_FishscapesSurvey.hotBassLap.20180607",218,"2019-08-06","2019-08-06","8/6/2019 21:40:00","8/6/2019 22:25:00","DS,MS,SM,DH","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes","Dat does not like to touch fish","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LT_2019-08-06_2225.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190806_2355_BE_FishscapesSurvey.hotBassLap.20180607",218,"2019-08-06","2019-08-06","8/6/2019 22:50:00","8/6/2019 23:55:00","DS,MS,SM,DH","BE","2019_fishscapes_survey",0.75,"electrofishing_hours","1.5","yes","yes","10 min break for musky and 10 min break for other musky","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LT_2019-08-06_2355.csv"
"LT_wholeShoreline","LT_wholeShoreline_20190807_0110_BE_FishscapesSurvey.hotBassLap.20180607",219,"2019-08-07","2019-08-07","8/7/2019 0:10:00","8/7/2019 1:10:00","DS,MS,SM,DH","BE","2019_fishscapes_survey",1,"electrofishing_hours","2.2","yes","yes","Shocked approximately 0 point 3 extra because we missed the boat launch somehow","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LT_2019-08-07_0110.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190602_1430_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 14:00:00","6/2/2019 14:30:00","CD","AN","2019_fishscapes_survey",0.5,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-02_1430.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190602_1600_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 14:00:00","6/2/2019 16:00:00","AS","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-02_1600.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190602_2015_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 16:30:00","6/2/2019 20:15:00","AS","AN","2019_fishscapes_survey",3.75,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-02_2015.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190602_2016_AN_Fishscapes.Angling.20180625",153,"2019-06-02","2019-06-02","6/2/2019 15:45:00","6/2/2019 20:16:00","JC","AN","2019_fishscapes_survey",4.52,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-02_2016.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190608_0645_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 5:58:00","6/8/2019 6:45:00","AL","AN","2019_fishscapes_survey",0.78,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-08_0645.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190608_0950_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 6:00:00","6/8/2019 9:50:00","JC,AK,AL","AN","2019_fishscapes_survey",2.83,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-08_0950.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190608_0932_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 7:35:00","6/8/2019 9:32:00","JP","AN","2019_fishscapes_survey",1.95,"angler_hours","0","yes","yes","Break 8:16-8:35","Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-08_0951.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190608_1132_AN_Fishscapes.Angling.20180625",159,"2019-06-08","2019-06-08","6/8/2019 10:52:00","6/8/2019 11:32:00","JP","AN","2019_fishscapes_survey",0.67,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_LV_2019-06-08_1132.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190708_2225_BE_FishscapesSurvey0.5mile.20180606",189,"2019-07-08","2019-07-08","7/8/2019 22:00:00","7/8/2019 22:25:00","DS,MS,JC","BE","2019_fishscapes_survey",0.253,"electrofishing_hours","0..5","yes","yes","Break from 2210 to 2220 for musky","FishscapesSurvey0.5mile.20180606","fishScapes2019_LV_2019-07-08_2225.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190708_2340_BE_FishscapesSurvey.1.5mile.20180607",189,"2019-07-08","2019-07-08","7/8/2019 23:00:00","7/8/2019 23:40:00","DS, MS, JC","BE","2019_fishscapes_survey",0.67,"electrofishing_hours","1.5","yes","yes",NA,"FishscapesSurvey.1.5mile.20180607","fishScapes2019_LV_2019-07-08_2340.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190709_0025_BE_FishscapesSurvey0.5mile.20180606",190,"2019-07-09","2019-07-09","7/9/2019 0:00:00","7/9/2019 0:25:00","DS,MS,JC","BE","2019_fishscapes_survey",0.29,"electrofishing_hours","0.5","yes","yes","Break from 2202 to 2210 for musky","FishscapesSurvey0.5mile.20180606","fishScapes2019_LV_2019-07-09_0025.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190709_0245_BE_FishscapesSurvey0.5mile.20180606",190,"2019-07-09","2019-07-09","7/9/2019 2:30:00","7/9/2019 2:45:00","DS,MS,JC","BE","2019_fishscapes_survey",0.25,"electrofishing_hours","0.5","yes","yes","Rolling in the deep so not as many feesh bc of rocks Danny does not wanna seem weak","FishscapesSurvey0.5mile.20180606","fishScapes2019_LV_2019-07-09_0245.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190710_2340_BE_FishscapesSurvey.hotBassLap.20180607",191,"2019-07-10","2019-07-10","7/10/2019 21:50:00","7/10/2019 23:40:00","DS, MS, JC","BE","2019_fishscapes_survey",1.33,"electrofishing_hours","2","yes","yes","total break 30 min stopped for musky and other boat and person dock fishing","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LV_2019-07-10_2340.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190711_0035_BE_FishscapesSurvey.hotBassLap.20180607",192,"2019-07-11","2019-07-11","7/11/2019 0:00:00","7/11/2019 0:35:00","DS, MS, JC","BE","2019_fishscapes_survey",0.58,"electrofishing_hours","0.97","yes","yes","hazardous wind skipped 1.5 miles of shore after this","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LV_2019-07-11_0035.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190711_0210_BE_FishscapesSurvey.hotBassLap.20180607",192,"2019-07-11","2019-07-11","7/11/2019 0:50:00","7/11/2019 2:10:00","DS, MS, JC","BE","2019_fishscapes_survey",1.33,"electrofishing_hours","2.01","yes","yes",NA,"FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LV_2019-07-11_0210.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190711_0315_BE_FishscapesSurvey.hotBassLap.20180607",192,"2019-07-11","2019-07-11","7/11/2019 2:25:00","7/11/2019 3:15:00","DS, MS, JC","BE","2019_fishscapes_survey",0.83,"electrofishing_hours","1.54","yes","yes","windy this is repeat of part of shore because of hazardous wind","FishscapesSurvey.hotBassLap.20180607","fishScapes2019_LV_2019-07-11_0315.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190805_1000_AN_Fishscapes.Angling.20180625",217,"2019-08-05","2019-08-05","8/5/2019 5:40:00","8/5/2019 10:00:00","AT, FF, AMK","AN","2019_fishscapes_survey",3.92,"angler_hours","0","yes","yes","lil arb smiley face break 840 to 905","Fishscapes.Angling.20180625","fishScapes2019_LV_2019-08-05_1000.csv"
"LV_wholeShoreline","LV_wholeShoreline_20190805_1210_AN_Fishscapes.Angling.20180625",217,"2019-08-05","2019-08-05","8/5/2019 10:40:00","8/5/2019 12:10:00","AT, FF, AMK","AN","2019_fishscapes_survey",0.75,"angler_hours","0","yes","yes"," break 1100 to 1145","Fishscapes.Angling.20180625","fishScapes2019_LV_2019-08-05_1210.csv"
"MS_wholeShoreline","MS_wholeShoreline_20190722_1005_AN_Fishscapes.Angling.20180625",203,"2019-07-22","2019-07-22","7/22/2019 6:05:00","7/22/2019 10:05:00","AT, AS, MS","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_MS_2019-07-22_1005.csv"
"MS_wholeShoreline","MS_wholeShoreline_20190722_2000_AN_Fishscapes.Angling.20180625",203,"2019-07-22","2019-07-22","7/22/2019 16:00:00","7/22/2019 20:00:00","MS,AS,AT","AN","2019_fishscapes_survey",4,"angler_hours","0","yes","yes","windy wayho","Fishscapes.Angling.20180625","fishScapes2019_MS_2019-07-22_2000.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190526_0800_AN_Fishscapes.Angling.20180625",146,"2019-05-26","2019-05-26","5/26/2019 6:34:00","5/26/2019 8:00:00","AMK","AN","2019_fishscapes_survey",1.43,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-26_0800.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190526_1100_AN_Fishscapes.Angling.20180625",146,"2019-05-26","2019-05-26","5/26/2019 6:34:00","5/26/2019 11:00:00","FF","AN","2019_fishscapes_survey",4.43,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-26_1100.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190526_1320_AN_Fishscapes.Angling.20180625",146,"2019-05-26","2019-05-26","5/26/2019 8:40:00","5/26/2019 13:20:00","MS","AN","2019_fishscapes_survey",4.67,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-26_1320.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190526_1321_AN_Fishscapes.Angling.20180625",146,"2019-05-26","2019-05-26","5/26/2019 11:10:00","5/26/2019 13:21:00","AT","AN","2019_fishscapes_survey",2.17,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-26_1321.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190528_1530_AN_Fishscapes.Angling.20180625",148,"2019-05-28","2019-05-28","5/28/2019 13:30:00","5/28/2019 15:30:00","AS,FF","AN","2019_fishscapes_survey",2,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-28_1530.csv"
"NH_wholeShoreline","NH_wholeShoreline_20190528_1634_AN_Fishscapes.Angling.20180625",148,"2019-05-28","2019-05-28","5/28/2019 15:30:00","5/28/2019 16:34:00","MS,AT","AN","2019_fishscapes_survey",1.07,"angler_hours","0","yes","yes",NA,"Fishscapes.Angling.20180625","fishScapes2019_NH_2019-05-28_1634.csv"
