wbic,HUC10,Developed,Barren,Forest,Shrub.Scrub,Grassland,Pasture.hay,Cultivated,Wetlands
2579600,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580000,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580100,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580200,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580500,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580600,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580800,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2580900,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581000,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581100,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581200,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581500,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581600,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581800,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2581900,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2582000,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2582500,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2582600,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2582700,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2582800,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2582900,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2583100,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2583200,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2583400,703000201,0.057974312,0.000597279,0.734871812,0.02830156,0.00597097,0.030253643,0.007841109,0.134189312
2583500,703000201,0.057974312,0.000597279,0.734871812,0.02830156,0.00597097,0.030253643,0.007841109,0.134189312
2584300,401030206,0.035310757,0.000762575,0.736022242,0.03437179,0.006556636,0.053328601,0.010796509,0.122850889
2584500,401030206,0.035310757,0.000762575,0.736022242,0.03437179,0.006556636,0.053328601,0.010796509,0.122850889
2584800,401030206,0.035310757,0.000762575,0.736022242,0.03437179,0.006556636,0.053328601,0.010796509,0.122850889
2585400,401030206,0.035310757,0.000762575,0.736022242,0.03437179,0.006556636,0.053328601,0.010796509,0.122850889
2586200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2586300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2586400,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2586500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2586600,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2586800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2587200,703000201,0.057974312,0.000597279,0.734871812,0.02830156,0.00597097,0.030253643,0.007841109,0.134189312
2587800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2587900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588050,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588100,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588400,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588700,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2588900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589100,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2589900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2590000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2590200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2590300,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2590800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2590900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591150,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591160,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591170,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591700,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2591800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2592200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2592500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2592600,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2592800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2592900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2593000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2593700,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2593900,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2594000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2594300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2594400,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2594700,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2594800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595300,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595400,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595600,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595700,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2595800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2596000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2596100,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2596200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2597000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2597300,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2597500,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2597600,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2597700,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2597820,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2598300,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2598400,703000105,0.06736023,1.22E-05,0.718651938,0.023977508,0.00329099,0.055971322,0.029531182,0.101204588
2598500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2598600,703000109,0.056135668,0,0.640678979,0.007493487,0.008443889,0.15603762,0.038568273,0.092642083
2598700,401030206,0.035310757,0.000762575,0.736022242,0.03437179,0.006556636,0.053328601,0.010796509,0.122850889
2598800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2598900,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2599000,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2599100,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2599200,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2599300,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2599400,703000109,0.056135668,0,0.640678979,0.007493487,0.008443889,0.15603762,0.038568273,0.092642083
2599500,703000109,0.056135668,0,0.640678979,0.007493487,0.008443889,0.15603762,0.038568273,0.092642083
2599600,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2599700,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2599800,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2599900,703000109,0.056135668,0,0.640678979,0.007493487,0.008443889,0.15603762,0.038568273,0.092642083
2600000,703000108,0.044820382,0,0.613557461,0.003208994,0.007856651,0.22380255,0.060471227,0.046282736
2600100,703000201,0.057974312,0.000597279,0.734871812,0.02830156,0.00597097,0.030253643,0.007841109,0.134189312
2600200,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2600300,703000204,0.058577583,0.000507871,0.75447635,0.020114047,0.010086551,0.03847771,0.011298354,0.106461534
2600400,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2600500,703000101,0.058667964,1.21E-05,0.664386862,0.162917754,0.041490012,0.004845541,0.00309488,0.064584935
2600600,703000104,0.077159109,0.000811395,0.589003077,0.00245387,0.007788084,0.204062663,0.057510656,0.061211145
2600700,703000501,0.050805502,1.41E-05,0.432453496,0.016855078,0.039470523,0.178282631,0.117563565,0.164555071
2600800,703000102,0.027752584,0,0.683321199,0.075731385,0.005582241,0.00361778,0.002363047,0.201631763
2600900,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2601000,705000703,0.07416602,0.000109199,0.469038535,0.002922822,0.00557613,0.220972756,0.154435579,0.072778957
2601100,703000203,0.040640049,0,0.742674597,0.034910923,0.009519255,0.012794182,0.004201492,0.155259503
2601200,703000501,0.050805502,1.41E-05,0.432453496,0.016855078,0.039470523,0.178282631,0.117563565,0.164555071
2603000,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2603700,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2606200,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2606300,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2606400,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2606700,703000511,0.08231387,0.000199184,0.158251813,0.00299386,0.009428728,0.193261478,0.541445549,0.012105519
2606750,703000512,0.189921208,0.000438425,0.244069831,0.017794659,0.029335007,0.239837263,0.2631673,0.015436305
2607100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2607400,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2607600,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2607800,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2608800,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2609000,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2612500,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2613500,703000510,0.072442996,7.28E-05,0.213215614,0.002752813,0.028677382,0.345107624,0.314127036,0.023603755
2614600,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2615100,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2615400,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2615700,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2615900,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616000,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616100,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616200,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616400,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616700,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2616900,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2617500,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2617600,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2617800,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2618000,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2618100,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2618500,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2619100,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2619400,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2619800,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2620000,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2620400,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2620600,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2620800,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2621100,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2621500,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2621600,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2621900,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2622300,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2622400,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2622500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2623200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2623300,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2623500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2623600,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2623800,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2623900,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2624000,703000508,0.063864433,1.71E-05,0.343899224,0.002386976,0.032232726,0.297814952,0.210138173,0.049646413
2624200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2624600,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2624800,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2624900,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2625000,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2625700,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2626500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2626955,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627000,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627300,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627400,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627700,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2627800,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2628100,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2628350,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2628500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2628600,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2628800,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2629200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2629300,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2629500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630000,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630100,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630500,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630600,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630700,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630800,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2630900,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2631200,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2631400,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2631600,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2631700,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2631800,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2632100,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2632400,703000507,0.050800101,4.21E-05,0.46311624,0.001538959,0.018794749,0.279022058,0.109822001,0.076863836
2633100,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2633300,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2633500,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2633700,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2633900,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2634000,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2634200,703000509,0.080855369,0.000894258,0.316986643,0.015976043,0.065641211,0.271466245,0.198957777,0.049222451
2634400,NA,NA,NA,NA,NA,NA,NA,NA,NA
2634800,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2635400,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2635600,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2635800,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2635900,703000506,0.044595604,0,0.396479416,0.005223426,0.042028702,0.299332422,0.165081408,0.047259023
2636500,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2637200,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2637800,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638000,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638100,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638200,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638400,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638600,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638700,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2638900,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639100,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639200,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639300,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639500,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639700,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2639800,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2640000,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2640100,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2640300,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2640500,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2640700,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2641000,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
2641400,703000505,0.047446929,4.25E-05,0.439718021,0.01627474,0.029775995,0.175780899,0.113672766,0.177288126
